Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Amazon URL (product.metafields.custom.amazon_url),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Audio purpose (product.metafields.shopify.audio-purpose),Baby gift items included (product.metafields.shopify.baby-gift-items-included),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Calendar format (product.metafields.shopify.calendar-format),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Connectivity technology (product.metafields.shopify.connectivity-technology),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic function (product.metafields.shopify.cosmetic-function),Cover material (product.metafields.shopify.cover-material),Decoration material (product.metafields.shopify.decoration-material),Dinnerware pieces included (product.metafields.shopify.dinnerware-pieces-included),Dispenser type (product.metafields.shopify.dispenser-type),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Filler material (product.metafields.shopify.filler-material),Flavor (product.metafields.shopify.flavor),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Neckline (product.metafields.shopify.neckline),Occasion (product.metafields.shopify.occasion),Package type (product.metafields.shopify.package-type),Paint type (product.metafields.shopify.paint-type),Power source (product.metafields.shopify.power-source),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Scarf/Shawl style (product.metafields.shopify.scarf-shawl-style),Scent (product.metafields.shopify.scent),Season (product.metafields.shopify.season),Shape (product.metafields.shopify.shape),Size (product.metafields.shopify.size),Skin care effect (product.metafields.shopify.skin-care-effect),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Speaker design (product.metafields.shopify.speaker-design),Speaker features (product.metafields.shopify.speaker-features),Speaker technology (product.metafields.shopify.speaker-technology),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Tableware material (product.metafields.shopify.tableware-material),Target gender (product.metafields.shopify.target-gender),Vase shape (product.metafields.shopify.vase-shape),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
thinking,,,,,,,,,15 oz,,,,,,,,3161537_4830,453.59237,shopify,deny,manual,24.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-glossy-mug-white-11-oz-handle-on-right-668822356380a.jpg?v=1720197696,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-glossy-mug-white-15-oz-handle-on-right-668822355f66c.jpg?v=1720197694,oz,,9.95,,,,,,,
thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-glossy-mug-white-11-oz-handle-on-left-66882235639e8.jpg?v=1720197697,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-glossy-mug-white-11-oz-front-view-6688223563ac5.jpg?v=1720197699,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-glossy-mug-white-15-oz-handle-on-left-6688223563fca.jpg?v=1720197701,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-glossy-mug-white-15-oz-front-view-668822356445a.jpg?v=1720197703,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001010,001010,"This cupboard essential is sturdy, sleek, and perfect for your morning java or afternoon tea. <br>
<br>
• Ceramic<br>
• 11 oz mug dimensions: height 3.85"" (9.8 cm), diameter 3.35"" (8.5 cm)<br>
• 15 oz mug dimensions: height 4.7"" (12 cm), diameter 3.35"" (8.5 cm)<br>
• Glossy finish<br>
• NOT dishwasher or microwave safe<br>
• Hand-wash only<br>
<br>
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",Thnk,,"","",true,Size,11 oz,,,,,,,,6176343_9323,362.02341030625,shopify,deny,manual,24.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-15-oz-handle-on-right-668821e13fc29.jpg?v=1720197613,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-11-oz-handle-on-left-668821e14101d.jpg?v=1720197615,oz,,8.95,true,,,true,,,active
001010,,,,,,,,,15 oz,,,,,,,,6176343_9324,453.59237,shopify,deny,manual,24.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-11-oz-handle-on-left-668821e14101d.jpg?v=1720197615,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-15-oz-handle-on-left-668821e1413db.jpg?v=1720197621,oz,,9.95,,,,,,,
001010,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-11-oz-handle-on-right-668821e141170.jpg?v=1720197617,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001010,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-11-oz-front-668821e141299.jpg?v=1720197619,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001010,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-15-oz-handle-on-left-668821e1413db.jpg?v=1720197621,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001010,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-15-oz-front-668821e141515.jpg?v=1720197623,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lea-luc-full-button-down-collared-dress,LÉA & LUC Full Button-Down Collared Dress,"<p><span data-mce-fragment=""1"">Feminine and comfortable, 100% linen dress in Emerald Green or Anise Green. Adjustable long sleeve.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Made in Italy.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">One size fits most.</span></p>
<!---->",Thnk,Apparel & Accessories > Clothing > Dresses,"",women's apparel,true,Color,Anise Green,,,,,,,,1484AG-1,350.11661059375,shopify,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0659/1450/3415/files/8682e2f914a2db341c7d430a26b3bf900f49c5d21281713caf0f6ff2f5f15b29.webp?v=1720035596,1,"",false,,,2271,,,,,,,,,,,,,adults,,,,,,,,green,,,,,,,,casual,a-line,linen,,,,,crew,,,,,,,,,,,,,knee,short,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/2bb172e35b0e61784c27ea72ac8e289247c4497a315dd650523f5c698851577b.webp?v=1720034894,oz,,24.74,true,,,true,,,active
lea-luc-full-button-down-collared-dress,,,,,,,,,Emerald Green,,,,,,,,1484G,350.11661059375,shopify,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0659/1450/3415/files/2bb172e35b0e61784c27ea72ac8e289247c4497a315dd650523f5c698851577b.webp?v=1720034894,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/8682e2f914a2db341c7d430a26b3bf900f49c5d21281713caf0f6ff2f5f15b29.webp?v=1720035596,oz,,24.74,,,,,,,
lea-luc-full-button-down-collared-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/abe6e8767526d686f0b149b51fc0fdc92b0f89b2e8fabf31189879cc4ba2da89.jpg?v=1720035606,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lea-luc-scoop-neck-midi-linen-dress,LÉA & LUC Scoop Neck Midi Linen Dress,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Feminine and comfortable, 100% linen dress in Lilac. </span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Mid-calf length. Made in Italy.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">One size fits most.</span></p>
<!---->",Thnk,Apparel & Accessories > Clothing > Dresses,"",women's apparel,true,Title,Default Title,,,,,,,,9172L,449.90693199375,shopify,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0659/1450/3415/files/a2218a8b3c7ea274f43e033291baf0e6a64fd60d0126b1c28c59588af339fa56.webp?v=1720034160,1,"",false,,,2271,,,,,,,,,,,,,adults,,,,,,,,purple,,,,,,,,casual; everyday,a-line,linen,,,,,round,,,,,,,,,,,,,midi,,,,,,,,,,oz,,24.20,true,,,true,,,active
among-the-flowers-wild-man-kit,Among the Flowers Wild Man Kit,"<p class=""p1"">The hustle and bustle of daily life often leaves little time for self-care, which can take a toll on our physical well-being. Fortunately, the Among the Flowers-Man Kit offers a convenient solution to promote health and wellness. Made with all-natural ingredients and botanical extracts, this kit's products nourish and rejuvenate the skin. </p>
<p class=""p1"">These products work together to clean and moisturize your skin, boosting your physical appearance and making you feel refreshed and rejuvenated. </p>
<p class=""p1"">A bounty of natural grooming products for the Urban, Country, or Wild man.</p>
<p class=""p1"">Box Includes: Man Mist (4oz), Aftershave (2oz), Camp Mist (2oz), and half bar of cold processed soap</p>",Thnk,Uncategorized,"","bath, body",true,Title,Default Title,,,,,,,,AMOBAT738,1360.77711,shopify,deny,manual,65.00,,true,true,"",https://cdn.shopify.com/s/files/1/0659/1450/3415/files/among_the_flowers_wild_man___kit_e2b15fe7-6604-4be9-b59b-212a14f6edd1.png?v=1717793839,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
among-the-flowers-sacred-spaces-gift-box-1,Among the Flowers Sacred Spaces Gift Box,"<p class=""p1"">In today's fast-paced and demanding world, it can be challenging to keep up with our physical well-being. However, the Sacred Spaces from Among the Flowers can be a highly beneficial tool for individuals looking for a unique and holistic approach to improve their physical well-being.<span class=""Apple-converted-space""> </span></p>
<p class=""p1"">""Sacred places are physical and geographic anchor points for our psychic and cultural imaginings, the stories we tell about ourselves, the world, and the relations between them.""</p>
<p class=""p1"">Create a sacred space, or offer one to a friend with this collection of natural pieces handcrafted and assembled with love.</p>
<p class=""p1"">Details</p>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Includes:1 Candle, 1 soap + deck bundle, pink salt crystal, mini smudge stick</li>
<li class=""li2"">
<span class=""s1""></span>Product Materials: Nontoxic, Vegan</li>
<li class=""li2"">
<span class=""s1""></span>Packaging: Plastic-free</li>
<li class=""li2"">
<span class=""s1""></span>Production: Cruelty-free, Ethically sourced, Sustainably sourced</li>
</ul>",Thnk,Health & Beauty > Personal Care > Cosmetics > Bath & Body Gift Sets,"",bath,true,Title,Default Title,,,,,,,,AMOBAT783,1360.77711,shopify,deny,manual,65.00,,true,true,"",https://cdn.shopify.com/s/files/1/0659/1450/3415/files/AmongTheFlowers_SacredSpaces.png?v=1717793014,1,"",false,,,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
white-glossy-mug-3,Thnk: Floral White Glossy Mug,"<p>A good cup of coffee or tea is the perfect way to start your day...or end it. Sipping something warm and soothing allows us to slow down and give our mind and body a chance to pause, and recharge.<br><br>• Ceramic<br>• 11 oz mug dimensions: 3.8″ (9.6 cm) in height, 3.2″ (8.2 cm) in diameter<br>• Dishwasher and microwave safe<br><br>This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!</p>",Thnk,Uncategorized,"","",true,Title,Default Title,,,,,,,,7771514_16586,535.8059870625,shopify,deny,manual,23.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-glossy-mug-white-20-oz-handle-on-right-664124383381b.jpg?v=1715545152,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-glossy-mug-white-20-oz-handle-on-right-664124383381b.jpg?v=1715545152,oz,,11.50,true,,,true,,,active
white-glossy-mug-3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-glossy-mug-white-20-oz-handle-on-left-6641243834b0c.jpg?v=1715545153,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-glossy-mug-3,Thnk: Floral Glossy Mug,"<p>A good cup of coffee or tea is the perfect way to start your day...or end it. Sipping something warm and soothing allows us to slow down and give our mind and body a chance to pause, and recharge.<br><br>• Ceramic<br>• 11 oz mug dimensions: height 3.85"" (9.8 cm), diameter 3.35"" (8.5 cm)<br>• 15 oz mug dimensions: height 4.7"" (12 cm), diameter 3.35"" (8.5 cm)<br>• Glossy finish<br>• NOT dishwasher or microwave safe<br>• Hand-wash only<br><br>This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!</p>",Thnk,,"","",true,Size,11 oz,,,,,,,,5187097_9323,362.02341030625,shopify,deny,manual,24.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-11-oz-handle-on-left-664122f668296.jpg?v=1715544832,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-11-oz-handle-on-left-664122f668296.jpg?v=1715544832,oz,,8.95,true,,,true,,,active
black-glossy-mug-3,,,,,,,,,15 oz,,,,,,,,5187097_9324,453.59237,shopify,deny,manual,26.50,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-15-oz-handle-on-left-664122f669111.jpg?v=1715544834,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-15-oz-handle-on-left-664122f669111.jpg?v=1715544834,oz,,9.95,,,,,,,
black-glossy-mug-2,Floral Glossy Mug #2,"<p>A good cup of coffee or tea is the perfect way to start your day...or end it. Sipping something warm and soothing allows us to slow down and give our mind and body a chance to pause, and recharge.<br><br>• Ceramic<br>• 11 oz mug dimensions: height 3.85"" (9.8 cm), diameter 3.35"" (8.5 cm)<br>• 15 oz mug dimensions: height 4.7"" (12 cm), diameter 3.35"" (8.5 cm)<br>• Glossy finish<br>• NOT dishwasher or microwave safe<br>• Hand-wash only<br><br>This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!</p>",Thnk,,"","",true,Size,11 oz,,,,,,,,9981586_9323,362.02341030625,shopify,deny,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-11-oz-handle-on-right-66411f4b2c47d.jpg?v=1715543895,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-11-oz-handle-on-left-66411f4b2d293.jpg?v=1715543896,oz,,8.95,true,,,true,,,active
black-glossy-mug-2,,,,,,,,,15 oz,,,,,,,,9981586_9324,453.59237,shopify,deny,manual,21.50,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-11-oz-handle-on-left-66411f4b2d293.jpg?v=1715543896,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-15-oz-handle-on-left-66411f4b2d41b.jpg?v=1715543900,oz,,9.95,,,,,,,
black-glossy-mug-2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-11-oz-front-66411f4b2d371.jpg?v=1715543898,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-glossy-mug-2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-15-oz-handle-on-left-66411f4b2d41b.jpg?v=1715543900,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-glossy-mug-2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-15-oz-handle-on-right-66411f4b2d4db.jpg?v=1715543901,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-glossy-mug-2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/black-glossy-mug-black-15-oz-front-66411f4b2d54f.jpg?v=1715543904,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mug-with-color-inside,Colorful Mugs,"<p>A good cup of coffee or tea is the perfect way to start your day...or end it. Sipping something warm and soothing allows us to slow down and give our mind and body a chance to pause, and recharge.<br><br>• Ceramic<br>• 11 oz mug dimensions: 3.79″ (9.6 cm) in height, 3.25″ (8.3 cm) in diameter<br>• Colored rim, inside, and handle<br>• Dishwasher and microwave safe<br><br>This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!</p>",Thnk,,"","",true,Color,Red,,,,,,,,6092236_11049,368.543800625,shopify,deny,manual,23.50,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-yellow-11-oz-right-66411bb50f87c.jpg?v=1715542973,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-red-11-oz-right-66411bb510b16.jpg?v=1715542975,oz,,8.95,true,,,true,,,active
mug-with-color-inside,,,,,,,,,Dark green,,,,,,,,6092236_17359,368.543800625,shopify,deny,manual,23.50,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-red-11-oz-right-66411bb510b16.jpg?v=1715542975,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-dark-green-11-oz-right-66411bb510c73.jpg?v=1715542981,oz,,8.95,,,,,,,
mug-with-color-inside,,,,,,,,,Orange,,,,,,,,6092236_12579,368.543800625,shopify,deny,manual,23.50,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-red-11-oz-front-66411bb510b84.jpg?v=1715542977,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-orange-11-oz-right-66411bb510d7b.jpg?v=1715542986,oz,,8.95,,,,,,,
mug-with-color-inside,,,,,,,,,Blue,,,,,,,,6092236_11050,368.543800625,shopify,deny,manual,23.50,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-red-11-oz-left-66411bb510be1.jpg?v=1715542979,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-blue-11-oz-right-66411bb510e84.jpg?v=1715542991,oz,,8.95,,,,,,,
mug-with-color-inside,,,,,,,,,Pink,,,,,,,,6092236_12578,368.543800625,shopify,deny,manual,23.50,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-dark-green-11-oz-right-66411bb510c73.jpg?v=1715542981,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-pink-11-oz-right-66411bb510f95.jpg?v=1715542996,oz,,8.95,,,,,,,
mug-with-color-inside,,,,,,,,,Golden Yellow,,,,,,,,6092236_17358,368.543800625,shopify,deny,manual,23.50,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-dark-green-11-oz-front-66411bb510cbd.jpg?v=1715542982,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-golden-yellow-11-oz-right-66411bb511099.jpg?v=1715543002,oz,,8.95,,,,,,,
mug-with-color-inside,,,,,,,,,Green,,,,,,,,6092236_17361,368.543800625,shopify,deny,manual,23.50,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-dark-green-11-oz-left-66411bb510d02.jpg?v=1715542984,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-green-11-oz-right-66411bb5111ad.jpg?v=1715543007,oz,,8.95,,,,,,,
mug-with-color-inside,,,,,,,,,Yellow,,,,,,,,6092236_11048,368.543800625,shopify,deny,manual,23.50,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-orange-11-oz-right-66411bb510d7b.jpg?v=1715542986,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-yellow-11-oz-right-66411bb50f87c.jpg?v=1715542973,oz,,8.95,,,,,,,
mug-with-color-inside,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-orange-11-oz-front-66411bb510dc1.jpg?v=1715542987,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mug-with-color-inside,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-orange-11-oz-left-66411bb510e04.jpg?v=1715542989,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mug-with-color-inside,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-blue-11-oz-right-66411bb510e84.jpg?v=1715542991,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mug-with-color-inside,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-blue-11-oz-front-66411bb510ec8.jpg?v=1715542992,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mug-with-color-inside,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-blue-11-oz-left-66411bb510f0a.jpg?v=1715542994,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mug-with-color-inside,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/white-ceramic-mug-with-color-inside-pink-11-oz-right-66411bb510f95.jpg?v=1715542996,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
